key,split,image,label,status,num_labels,updated_at
images/train/top_dataset_0041.jpg,train,top_dataset_0041.jpg,labels/train/top_dataset_0041.txt,accepted,1,2026-05-26T19:45:07
images/train/top_dataset_0044.jpg,train,top_dataset_0044.jpg,labels/train/top_dataset_0044.txt,edited,2,2026-05-26T19:45:13
images/train/top_dataset_0045.jpg,train,top_dataset_0045.jpg,labels/train/top_dataset_0045.txt,edited,1,2026-05-26T19:45:36
images/train/top_dataset_0047.jpg,train,top_dataset_0047.jpg,labels/train/top_dataset_0047.txt,accepted,1,2026-05-26T19:45:37
images/train/top_dataset_0048.jpg,train,top_dataset_0048.jpg,labels/train/top_dataset_0048.txt,edited,2,2026-05-26T19:45:56
images/train/top_dataset_0049.jpg,train,top_dataset_0049.jpg,labels/train/top_dataset_0049.txt,accepted,1,2026-05-26T19:45:57
images/train/top_dataset_0050.jpg,train,top_dataset_0050.jpg,labels/train/top_dataset_0050.txt,edited,2,2026-05-26T19:46:01
images/train/top_dataset_0051.jpg,train,top_dataset_0051.jpg,labels/train/top_dataset_0051.txt,accepted,1,2026-05-26T19:46:02
images/train/top_dataset_0052.jpg,train,top_dataset_0052.jpg,labels/train/top_dataset_0052.txt,edited,2,2026-05-26T19:46:07
images/train/top_dataset_0053.jpg,train,top_dataset_0053.jpg,labels/train/top_dataset_0053.txt,edited,1,2026-05-26T19:46:12
images/train/top_dataset_0054.jpg,train,top_dataset_0054.jpg,labels/train/top_dataset_0054.txt,edited,2,2026-05-26T19:46:21
images/train/top_dataset_0057.jpg,train,top_dataset_0057.jpg,labels/train/top_dataset_0057.txt,edited,1,2026-05-26T19:46:26
images/train/top_dataset_0058.jpg,train,top_dataset_0058.jpg,labels/train/top_dataset_0058.txt,edited,1,2026-05-26T19:46:34
images/train/top_dataset_0060.jpg,train,top_dataset_0060.jpg,labels/train/top_dataset_0060.txt,edited,1,2026-05-26T19:46:38
images/train/top_dataset_0061.jpg,train,top_dataset_0061.jpg,labels/train/top_dataset_0061.txt,edited,1,2026-05-26T19:46:42
images/train/top_dataset_0063.jpg,train,top_dataset_0063.jpg,labels/train/top_dataset_0063.txt,edited,1,2026-05-26T19:46:52
images/train/top_dataset_0065.jpg,train,top_dataset_0065.jpg,labels/train/top_dataset_0065.txt,edited,1,2026-05-26T19:46:59
images/train/top_dataset_0066.jpg,train,top_dataset_0066.jpg,labels/train/top_dataset_0066.txt,edited,1,2026-05-26T19:47:10
images/train/top_dataset_0067.jpg,train,top_dataset_0067.jpg,labels/train/top_dataset_0067.txt,edited,1,2026-05-26T19:47:19
images/train/top_dataset_0069.jpg,train,top_dataset_0069.jpg,labels/train/top_dataset_0069.txt,edited,1,2026-05-26T19:47:22
images/train/top_dataset_0070.jpg,train,top_dataset_0070.jpg,labels/train/top_dataset_0070.txt,accepted,1,2026-05-26T19:47:26
images/train/top_dataset_0072.jpg,train,top_dataset_0072.jpg,labels/train/top_dataset_0072.txt,accepted,1,2026-05-26T19:47:27
images/train/top_dataset_0073.jpg,train,top_dataset_0073.jpg,labels/train/top_dataset_0073.txt,edited,1,2026-05-26T19:47:31
images/train/top_dataset_0075.jpg,train,top_dataset_0075.jpg,labels/train/top_dataset_0075.txt,accepted,1,2026-05-26T19:47:32
images/train/top_dataset_0076.jpg,train,top_dataset_0076.jpg,labels/train/top_dataset_0076.txt,edited,1,2026-05-26T19:47:37
images/train/top_dataset_0077.jpg,train,top_dataset_0077.jpg,labels/train/top_dataset_0077.txt,edited,1,2026-05-26T19:47:41
images/train/top_dataset_0078.jpg,train,top_dataset_0078.jpg,labels/train/top_dataset_0078.txt,edited,1,2026-05-26T19:47:48
images/train/top_dataset_0080.jpg,train,top_dataset_0080.jpg,labels/train/top_dataset_0080.txt,edited,1,2026-05-26T19:47:52
images/train/top_dataset_0082.jpg,train,top_dataset_0082.jpg,labels/train/top_dataset_0082.txt,edited,1,2026-05-26T19:47:59
images/train/top_dataset_0083.jpg,train,top_dataset_0083.jpg,labels/train/top_dataset_0083.txt,accepted,1,2026-05-26T19:48:00
images/train/top_dataset_0086.jpg,train,top_dataset_0086.jpg,labels/train/top_dataset_0086.txt,edited,1,2026-05-26T19:48:03
images/train/top_dataset_0087.jpg,train,top_dataset_0087.jpg,labels/train/top_dataset_0087.txt,accepted,1,2026-05-26T19:48:05
images/train/top_dataset_0089.jpg,train,top_dataset_0089.jpg,labels/train/top_dataset_0089.txt,accepted,1,2026-05-26T19:48:06
images/train/top_dataset_0090.jpg,train,top_dataset_0090.jpg,labels/train/top_dataset_0090.txt,accepted,1,2026-05-26T19:48:08
images/train/top_dataset_0092.jpg,train,top_dataset_0092.jpg,labels/train/top_dataset_0092.txt,accepted,1,2026-05-26T19:48:09
images/train/top_dataset_0093.jpg,train,top_dataset_0093.jpg,labels/train/top_dataset_0093.txt,accepted,1,2026-05-26T19:48:10
images/train/top_dataset_0094.jpg,train,top_dataset_0094.jpg,labels/train/top_dataset_0094.txt,edited,1,2026-05-26T19:48:18
images/train/top_dataset_0095.jpg,train,top_dataset_0095.jpg,labels/train/top_dataset_0095.txt,accepted,1,2026-05-26T19:48:19
images/train/top_dataset_0096.jpg,train,top_dataset_0096.jpg,labels/train/top_dataset_0096.txt,edited,1,2026-05-26T19:48:22
images/train/top_dataset_0097.jpg,train,top_dataset_0097.jpg,labels/train/top_dataset_0097.txt,accepted,1,2026-05-26T19:48:23
images/train/top_dataset_0098.jpg,train,top_dataset_0098.jpg,labels/train/top_dataset_0098.txt,accepted,1,2026-05-26T19:48:23
images/train/top_dataset_0101.jpg,train,top_dataset_0101.jpg,labels/train/top_dataset_0101.txt,accepted,1,2026-05-26T19:48:24
images/train/top_dataset_0102.jpg,train,top_dataset_0102.jpg,labels/train/top_dataset_0102.txt,accepted,1,2026-05-26T19:48:24
images/train/top_dataset_0103.jpg,train,top_dataset_0103.jpg,labels/train/top_dataset_0103.txt,accepted,1,2026-05-26T19:48:25
images/train/top_dataset_0105.jpg,train,top_dataset_0105.jpg,labels/train/top_dataset_0105.txt,accepted,2,2026-05-26T19:48:26
images/train/top_dataset_0106.jpg,train,top_dataset_0106.jpg,labels/train/top_dataset_0106.txt,edited,2,2026-05-26T19:48:30
images/train/top_dataset_0107.jpg,train,top_dataset_0107.jpg,labels/train/top_dataset_0107.txt,accepted,2,2026-05-26T19:48:35
images/train/top_dataset_0108.jpg,train,top_dataset_0108.jpg,labels/train/top_dataset_0108.txt,edited,2,2026-05-26T19:48:41
images/train/top_dataset_0109.jpg,train,top_dataset_0109.jpg,labels/train/top_dataset_0109.txt,edited,3,2026-05-26T19:48:45
images/train/top_dataset_0111.jpg,train,top_dataset_0111.jpg,labels/train/top_dataset_0111.txt,edited,3,2026-05-26T19:48:53
images/train/top_dataset_0112.jpg,train,top_dataset_0112.jpg,labels/train/top_dataset_0112.txt,edited,3,2026-05-26T19:48:58
images/train/top_dataset_0115.jpg,train,top_dataset_0115.jpg,labels/train/top_dataset_0115.txt,accepted,3,2026-05-26T19:49:06
images/train/top_dataset_0116.jpg,train,top_dataset_0116.jpg,labels/train/top_dataset_0116.txt,edited,3,2026-05-26T19:49:28
images/train/top_dataset_0118.jpg,train,top_dataset_0118.jpg,labels/train/top_dataset_0118.txt,accepted,3,2026-05-26T19:49:29
images/train/top_dataset_0120.jpg,train,top_dataset_0120.jpg,labels/train/top_dataset_0120.txt,edited,3,2026-05-26T19:49:33
images/train/top_dataset_0121.jpg,train,top_dataset_0121.jpg,labels/train/top_dataset_0121.txt,edited,3,2026-05-26T19:49:41
images/train/top_dataset_0122.jpg,train,top_dataset_0122.jpg,labels/train/top_dataset_0122.txt,edited,3,2026-05-26T19:49:52
images/train/top_dataset_0126.jpg,train,top_dataset_0126.jpg,labels/train/top_dataset_0126.txt,accepted,3,2026-05-26T19:49:56
images/train/top_dataset_0127.jpg,train,top_dataset_0127.jpg,labels/train/top_dataset_0127.txt,edited,3,2026-05-26T19:50:04
images/train/top_dataset_0129.jpg,train,top_dataset_0129.jpg,labels/train/top_dataset_0129.txt,accepted,2,2026-05-26T19:50:09
images/train/top_dataset_0130.jpg,train,top_dataset_0130.jpg,labels/train/top_dataset_0130.txt,edited,2,2026-05-26T19:50:12
images/train/top_dataset_0131.jpg,train,top_dataset_0131.jpg,labels/train/top_dataset_0131.txt,accepted,2,2026-05-26T19:50:13
images/train/top_dataset_0132.jpg,train,top_dataset_0132.jpg,labels/train/top_dataset_0132.txt,edited,2,2026-05-26T19:50:18
images/train/top_dataset_0134.jpg,train,top_dataset_0134.jpg,labels/train/top_dataset_0134.txt,edited,2,2026-05-26T19:50:26
images/train/top_dataset_0135.jpg,train,top_dataset_0135.jpg,labels/train/top_dataset_0135.txt,edited,2,2026-05-26T19:50:29
images/train/top_dataset_0137.jpg,train,top_dataset_0137.jpg,labels/train/top_dataset_0137.txt,accepted,2,2026-05-26T19:50:31
images/train/top_dataset_0138.jpg,train,top_dataset_0138.jpg,labels/train/top_dataset_0138.txt,accepted,2,2026-05-26T19:50:31
images/train/top_dataset_0139.jpg,train,top_dataset_0139.jpg,labels/train/top_dataset_0139.txt,accepted,2,2026-05-26T19:50:32
images/train/top_dataset_0140.jpg,train,top_dataset_0140.jpg,labels/train/top_dataset_0140.txt,edited,2,2026-05-26T19:50:36
images/train/top_dataset_0141.jpg,train,top_dataset_0141.jpg,labels/train/top_dataset_0141.txt,edited,2,2026-05-26T19:50:39
images/train/top_dataset_0142.jpg,train,top_dataset_0142.jpg,labels/train/top_dataset_0142.txt,accepted,2,2026-05-26T19:50:40
images/train/top_dataset_0143.jpg,train,top_dataset_0143.jpg,labels/train/top_dataset_0143.txt,accepted,2,2026-05-26T19:50:40
images/train/top_dataset_0144.jpg,train,top_dataset_0144.jpg,labels/train/top_dataset_0144.txt,accepted,2,2026-05-26T19:50:41
images/train/top_dataset_0145.jpg,train,top_dataset_0145.jpg,labels/train/top_dataset_0145.txt,accepted,2,2026-05-26T19:50:41
images/train/top_dataset_0147.jpg,train,top_dataset_0147.jpg,labels/train/top_dataset_0147.txt,accepted,2,2026-05-26T19:50:42
images/train/top_dataset_0148.jpg,train,top_dataset_0148.jpg,labels/train/top_dataset_0148.txt,accepted,2,2026-05-26T19:50:42
images/train/top_dataset_0149.jpg,train,top_dataset_0149.jpg,labels/train/top_dataset_0149.txt,accepted,2,2026-05-26T19:50:43
images/train/top_dataset_0150.jpg,train,top_dataset_0150.jpg,labels/train/top_dataset_0150.txt,edited,2,2026-05-26T19:50:46
images/train/top_dataset_0151.jpg,train,top_dataset_0151.jpg,labels/train/top_dataset_0151.txt,edited,2,2026-05-26T19:50:49
images/train/top_dataset_0152.jpg,train,top_dataset_0152.jpg,labels/train/top_dataset_0152.txt,edited,2,2026-05-26T19:51:09
images/train/top_dataset_0154.jpg,train,top_dataset_0154.jpg,labels/train/top_dataset_0154.txt,edited,2,2026-05-26T19:51:20
images/train/top_dataset_0155.jpg,train,top_dataset_0155.jpg,labels/train/top_dataset_0155.txt,edited,2,2026-05-26T19:51:26
images/train/top_dataset_0156.jpg,train,top_dataset_0156.jpg,labels/train/top_dataset_0156.txt,accepted,2,2026-05-26T19:51:29
images/train/top_dataset_0159.jpg,train,top_dataset_0159.jpg,labels/train/top_dataset_0159.txt,edited,2,2026-05-26T19:51:35
images/train/top_dataset_0160.jpg,train,top_dataset_0160.jpg,labels/train/top_dataset_0160.txt,edited,3,2026-05-26T19:51:39
images/train/top_dataset_0161.jpg,train,top_dataset_0161.jpg,labels/train/top_dataset_0161.txt,edited,3,2026-05-26T19:51:53
images/train/top_dataset_0162.jpg,train,top_dataset_0162.jpg,labels/train/top_dataset_0162.txt,edited,3,2026-05-26T19:52:01
images/train/top_dataset_0163.jpg,train,top_dataset_0163.jpg,labels/train/top_dataset_0163.txt,edited,3,2026-05-26T19:52:09
images/train/top_dataset_0165.jpg,train,top_dataset_0165.jpg,labels/train/top_dataset_0165.txt,edited,3,2026-05-26T19:52:21
images/train/top_dataset_0167.jpg,train,top_dataset_0167.jpg,labels/train/top_dataset_0167.txt,edited,3,2026-05-26T19:52:30
images/train/top_dataset_0170.jpg,train,top_dataset_0170.jpg,labels/train/top_dataset_0170.txt,edited,3,2026-05-26T19:52:45
images/train/top_dataset_0171.jpg,train,top_dataset_0171.jpg,labels/train/top_dataset_0171.txt,edited,3,2026-05-26T19:52:52
images/train/top_dataset_0173.jpg,train,top_dataset_0173.jpg,labels/train/top_dataset_0173.txt,accepted,3,2026-05-26T19:52:54
images/train/top_dataset_0174.jpg,train,top_dataset_0174.jpg,labels/train/top_dataset_0174.txt,edited,4,2026-05-26T19:52:57
images/train/top_dataset_0176.jpg,train,top_dataset_0176.jpg,labels/train/top_dataset_0176.txt,edited,3,2026-05-26T19:53:06
images/train/top_dataset_0177.jpg,train,top_dataset_0177.jpg,labels/train/top_dataset_0177.txt,edited,3,2026-05-26T19:53:11
images/train/top_dataset_0178.jpg,train,top_dataset_0178.jpg,labels/train/top_dataset_0178.txt,accepted,2,2026-05-26T19:53:13
images/train/top_dataset_0180.jpg,train,top_dataset_0180.jpg,labels/train/top_dataset_0180.txt,edited,2,2026-05-26T19:53:20
images/train/top_dataset_0181.jpg,train,top_dataset_0181.jpg,labels/train/top_dataset_0181.txt,accepted,2,2026-05-26T19:53:23
images/train/top_dataset_0182.jpg,train,top_dataset_0182.jpg,labels/train/top_dataset_0182.txt,edited,2,2026-05-26T19:53:27
images/train/top_dataset_0184.jpg,train,top_dataset_0184.jpg,labels/train/top_dataset_0184.txt,edited,2,2026-05-26T19:53:55
images/train/top_dataset_0185.jpg,train,top_dataset_0185.jpg,labels/train/top_dataset_0185.txt,edited,3,2026-05-26T19:54:00
images/train/top_dataset_0186.jpg,train,top_dataset_0186.jpg,labels/train/top_dataset_0186.txt,edited,2,2026-05-26T19:54:22
images/train/top_dataset_0187.jpg,train,top_dataset_0187.jpg,labels/train/top_dataset_0187.txt,edited,2,2026-05-26T19:54:40
images/train/top_dataset_0188.jpg,train,top_dataset_0188.jpg,labels/train/top_dataset_0188.txt,edited,2,2026-05-26T19:54:46
images/train/top_dataset_0190.jpg,train,top_dataset_0190.jpg,labels/train/top_dataset_0190.txt,edited,2,2026-05-26T19:54:51
images/train/top_dataset_0191.jpg,train,top_dataset_0191.jpg,labels/train/top_dataset_0191.txt,accepted,2,2026-05-26T19:54:53
images/train/top_dataset_0192.jpg,train,top_dataset_0192.jpg,labels/train/top_dataset_0192.txt,edited,3,2026-05-26T19:55:00
images/train/top_dataset_0193.jpg,train,top_dataset_0193.jpg,labels/train/top_dataset_0193.txt,edited,2,2026-05-26T19:55:08
images/train/top_dataset_0194.jpg,train,top_dataset_0194.jpg,labels/train/top_dataset_0194.txt,edited,3,2026-05-26T19:55:12
images/train/top_dataset_0196.jpg,train,top_dataset_0196.jpg,labels/train/top_dataset_0196.txt,edited,3,2026-05-26T19:55:16
images/train/top_dataset_0197.jpg,train,top_dataset_0197.jpg,labels/train/top_dataset_0197.txt,accepted,3,2026-05-26T19:55:18
images/train/top_dataset_0198.jpg,train,top_dataset_0198.jpg,labels/train/top_dataset_0198.txt,edited,3,2026-05-26T19:55:28
images/train/top_dataset_0200.jpg,train,top_dataset_0200.jpg,labels/train/top_dataset_0200.txt,edited,3,2026-05-26T19:55:32
images/train/top_dataset_0201.jpg,train,top_dataset_0201.jpg,labels/train/top_dataset_0201.txt,edited,3,2026-05-26T19:55:39
images/train/top_dataset_0203.jpg,train,top_dataset_0203.jpg,labels/train/top_dataset_0203.txt,accepted,2,2026-05-26T19:55:42
images/train/top_dataset_0204.jpg,train,top_dataset_0204.jpg,labels/train/top_dataset_0204.txt,accepted,2,2026-05-26T19:55:44
images/train/top_dataset_0205.jpg,train,top_dataset_0205.jpg,labels/train/top_dataset_0205.txt,accepted,2,2026-05-26T19:55:47
images/train/top_dataset_0209.jpg,train,top_dataset_0209.jpg,labels/train/top_dataset_0209.txt,edited,1,2026-05-26T19:56:01
images/train/top_dataset_0210.jpg,train,top_dataset_0210.jpg,labels/train/top_dataset_0210.txt,accepted,1,2026-05-26T19:56:02
images/train/top_dataset_0212.jpg,train,top_dataset_0212.jpg,labels/train/top_dataset_0212.txt,accepted,1,2026-05-26T19:56:03
images/train/top_dataset_0213.jpg,train,top_dataset_0213.jpg,labels/train/top_dataset_0213.txt,edited,2,2026-05-26T19:56:10
images/train/top_dataset_0215.jpg,train,top_dataset_0215.jpg,labels/train/top_dataset_0215.txt,accepted,2,2026-05-26T19:56:12
images/train/top_dataset_0216.jpg,train,top_dataset_0216.jpg,labels/train/top_dataset_0216.txt,edited,2,2026-05-26T19:56:14
images/train/top_dataset_0217.jpg,train,top_dataset_0217.jpg,labels/train/top_dataset_0217.txt,edited,2,2026-05-26T19:56:18
images/train/top_dataset_0218.jpg,train,top_dataset_0218.jpg,labels/train/top_dataset_0218.txt,edited,2,2026-05-26T19:56:48
images/train/top_dataset_0219.jpg,train,top_dataset_0219.jpg,labels/train/top_dataset_0219.txt,edited,2,2026-05-26T19:56:51
images/train/top_dataset_0220.jpg,train,top_dataset_0220.jpg,labels/train/top_dataset_0220.txt,accepted,2,2026-05-26T19:56:53
images/train/top_dataset_0221.jpg,train,top_dataset_0221.jpg,labels/train/top_dataset_0221.txt,edited,2,2026-05-26T19:56:56
images/train/top_dataset_0222.jpg,train,top_dataset_0222.jpg,labels/train/top_dataset_0222.txt,edited,2,2026-05-26T19:56:58
images/train/top_dataset_0223.jpg,train,top_dataset_0223.jpg,labels/train/top_dataset_0223.txt,edited,2,2026-05-26T19:57:05
images/train/top_dataset_0224.jpg,train,top_dataset_0224.jpg,labels/train/top_dataset_0224.txt,edited,2,2026-05-26T19:57:09
images/train/top_dataset_0225.jpg,train,top_dataset_0225.jpg,labels/train/top_dataset_0225.txt,edited,2,2026-05-26T19:57:17
images/train/top_dataset_0227.jpg,train,top_dataset_0227.jpg,labels/train/top_dataset_0227.txt,edited,2,2026-05-26T19:57:24
images/train/top_dataset_0228.jpg,train,top_dataset_0228.jpg,labels/train/top_dataset_0228.txt,edited,2,2026-05-26T19:57:34
images/train/top_dataset_0230.jpg,train,top_dataset_0230.jpg,labels/train/top_dataset_0230.txt,edited,2,2026-05-26T19:57:47
images/train/top_dataset_0235.jpg,train,top_dataset_0235.jpg,labels/train/top_dataset_0235.txt,accepted,2,2026-05-26T19:57:48
images/train/top_dataset_0236.jpg,train,top_dataset_0236.jpg,labels/train/top_dataset_0236.txt,edited,2,2026-05-26T19:57:52
images/train/top_dataset_0239.jpg,train,top_dataset_0239.jpg,labels/train/top_dataset_0239.txt,accepted,2,2026-05-26T19:57:53
images/train/top_dataset_0241.jpg,train,top_dataset_0241.jpg,labels/train/top_dataset_0241.txt,edited,1,2026-05-26T19:57:57
images/train/top_dataset_0242.jpg,train,top_dataset_0242.jpg,labels/train/top_dataset_0242.txt,edited,2,2026-05-26T19:58:01
images/train/top_dataset_0243.jpg,train,top_dataset_0243.jpg,labels/train/top_dataset_0243.txt,edited,3,2026-05-26T19:58:07
images/train/top_dataset_0244.jpg,train,top_dataset_0244.jpg,labels/train/top_dataset_0244.txt,edited,2,2026-05-26T19:58:14
images/train/top_dataset_0245.jpg,train,top_dataset_0245.jpg,labels/train/top_dataset_0245.txt,accepted,2,2026-05-26T19:58:15
images/train/top_dataset_0246.jpg,train,top_dataset_0246.jpg,labels/train/top_dataset_0246.txt,edited,1,2026-05-26T19:58:20
images/train/top_dataset_0250.jpg,train,top_dataset_0250.jpg,labels/train/top_dataset_0250.txt,edited,2,2026-05-26T19:58:24
images/train/top_dataset_0251.jpg,train,top_dataset_0251.jpg,labels/train/top_dataset_0251.txt,edited,2,2026-05-26T19:58:31
images/train/top_dataset_0252.jpg,train,top_dataset_0252.jpg,labels/train/top_dataset_0252.txt,accepted,1,2026-05-26T19:58:32
images/train/top_dataset_0253.jpg,train,top_dataset_0253.jpg,labels/train/top_dataset_0253.txt,accepted,3,2026-05-26T19:58:33
images/train/top_dataset_0254.jpg,train,top_dataset_0254.jpg,labels/train/top_dataset_0254.txt,accepted,2,2026-05-26T19:58:34
images/train/top_dataset_0255.jpg,train,top_dataset_0255.jpg,labels/train/top_dataset_0255.txt,edited,3,2026-05-26T19:58:39
images/train/top_dataset_0256.jpg,train,top_dataset_0256.jpg,labels/train/top_dataset_0256.txt,accepted,1,2026-05-26T19:58:40
images/train/top_dataset_0257.jpg,train,top_dataset_0257.jpg,labels/train/top_dataset_0257.txt,edited,2,2026-05-26T19:58:45
images/train/top_dataset_0259.jpg,train,top_dataset_0259.jpg,labels/train/top_dataset_0259.txt,edited,3,2026-05-26T19:58:48
images/train/top_dataset_0260.jpg,train,top_dataset_0260.jpg,labels/train/top_dataset_0260.txt,edited,2,2026-05-26T19:59:00
images/train/top_dataset_0261.jpg,train,top_dataset_0261.jpg,labels/train/top_dataset_0261.txt,edited,2,2026-05-26T19:59:04
images/train/top_dataset_0262.jpg,train,top_dataset_0262.jpg,labels/train/top_dataset_0262.txt,accepted,0,2026-05-26T19:59:05
images/train/top_dataset_0264.jpg,train,top_dataset_0264.jpg,labels/train/top_dataset_0264.txt,accepted,1,2026-05-26T19:59:06
images/train/top_dataset_0266.jpg,train,top_dataset_0266.jpg,labels/train/top_dataset_0266.txt,accepted,2,2026-05-26T19:59:07
images/train/top_dataset_0267.jpg,train,top_dataset_0267.jpg,labels/train/top_dataset_0267.txt,edited,2,2026-05-26T19:59:14
images/train/top_dataset_0268.jpg,train,top_dataset_0268.jpg,labels/train/top_dataset_0268.txt,edited,3,2026-05-26T19:59:18
images/train/top_dataset_0269.jpg,train,top_dataset_0269.jpg,labels/train/top_dataset_0269.txt,edited,3,2026-05-26T19:59:26
images/train/top_dataset_0270.jpg,train,top_dataset_0270.jpg,labels/train/top_dataset_0270.txt,edited,3,2026-05-26T19:59:41
images/train/top_dataset_0271.jpg,train,top_dataset_0271.jpg,labels/train/top_dataset_0271.txt,edited,2,2026-05-26T19:59:44
images/train/top_dataset_0272.jpg,train,top_dataset_0272.jpg,labels/train/top_dataset_0272.txt,edited,2,2026-05-26T19:59:47
images/train/top_dataset_0273.jpg,train,top_dataset_0273.jpg,labels/train/top_dataset_0273.txt,accepted,2,2026-05-26T19:59:48
images/train/top_dataset_0275.jpg,train,top_dataset_0275.jpg,labels/train/top_dataset_0275.txt,edited,2,2026-05-26T19:59:53
images/train/top_dataset_0276.jpg,train,top_dataset_0276.jpg,labels/train/top_dataset_0276.txt,edited,3,2026-05-26T19:59:57
images/train/top_dataset_0278.jpg,train,top_dataset_0278.jpg,labels/train/top_dataset_0278.txt,accepted,2,2026-05-26T19:59:58
images/train/top_dataset_0279.jpg,train,top_dataset_0279.jpg,labels/train/top_dataset_0279.txt,edited,3,2026-05-26T20:00:08
images/train/top_dataset_0280.jpg,train,top_dataset_0280.jpg,labels/train/top_dataset_0280.txt,accepted,2,2026-05-26T20:00:09
images/train/top_dataset_0281.jpg,train,top_dataset_0281.jpg,labels/train/top_dataset_0281.txt,accepted,2,2026-05-26T20:00:09
images/train/top_dataset_0282.jpg,train,top_dataset_0282.jpg,labels/train/top_dataset_0282.txt,edited,2,2026-05-26T20:00:13
images/train/top_dataset_0284.jpg,train,top_dataset_0284.jpg,labels/train/top_dataset_0284.txt,accepted,2,2026-05-26T20:00:14
images/train/top_dataset_0285.jpg,train,top_dataset_0285.jpg,labels/train/top_dataset_0285.txt,accepted,2,2026-05-26T20:00:14
images/train/top_dataset_0286.jpg,train,top_dataset_0286.jpg,labels/train/top_dataset_0286.txt,edited,1,2026-05-26T20:00:18
images/train/top_dataset_0287.jpg,train,top_dataset_0287.jpg,labels/train/top_dataset_0287.txt,edited,2,2026-05-26T20:00:21
images/train/top_dataset_0288.jpg,train,top_dataset_0288.jpg,labels/train/top_dataset_0288.txt,accepted,1,2026-05-26T20:00:22
